Date,Open,High,Low,Close*
"Sep 04, 2015","7,803.40","7,804.90","7,626.85","7,655.05"
"Sep 03, 2015","7,774.45","7,845.60","7,754.05","7,823.00"
"Sep 02, 2015","7,856.65","7,862.55","7,699.25","7,717.00"
"Sep 01, 2015","7,907.95","7,929.10","7,746.50","7,785.85"
"Aug 31, 2015","8,009.25","8,043.60","7,947.95","7,971.30"
"Aug 28, 2015","8,053.70","8,091.80","7,961.65","8,001.95"
"Aug 27, 2015","7,921.60","7,963.60","7,862.30","7,948.95"
"Aug 26, 2015","7,865.25","7,930.05","7,777.10","7,791.85"
"Aug 25, 2015","7,895.40","7,925.40","7,667.25","7,880.70"
"Aug 24, 2015","8,055.95","8,060.05","7,769.40","7,809.00"
"Aug 21, 2015","8,305.40","8,322.20","8,225.05","8,299.95"
"Aug 20, 2015","8,471.05","8,501.35","8,359.75","8,372.75"
"Aug 19, 2015","8,468.05","8,520.45","8,425.95","8,495.15"
"Aug 18, 2015","8,505.85","8,525.75","8,433.60","8,466.55"
"Aug 17, 2015","8,530.50","8,530.60","8,428.05","8,477.30"
"Aug 14, 2015","8,402.35","8,530.10","8,381.20","8,518.55"
"Aug 13, 2015","8,384.45","8,429.50","8,339.75","8,355.85"
"Aug 12, 2015","8,445.70","8,446.95","8,337.95","8,349.45"
"Aug 11, 2015","8,548.45","8,556.25","8,441.30","8,462.35"
"Aug 10, 2015","8,577.00","8,621.55","8,497.80","8,525.60"
"Aug 07, 2015","8,580.80","8,595.95","8,552.70","8,564.60"
"Aug 06, 2015","8,585.80","8,606.30","8,551.50","8,588.65"
"Aug 05, 2015","8,547.45","8,591.85","8,545.85","8,567.95"
"Aug 04, 2015","8,564.10","8,565.15","8,448.25","8,516.90"
"Aug 03, 2015","8,510.65","8,563.95","8,508.10","8,543.05"
"Jul 31, 2015","8,456.10","8,548.95","8,448.00","8,532.85"
"Jul 30, 2015","8,417.00","8,458.90","8,408.30","8,421.80"
"Jul 29, 2015","8,365.60","8,381.50","8,338.45","8,375.05"
"Jul 28, 2015","8,371.10","8,397.40","8,321.75","8,337.00"
"Jul 27, 2015","8,492.10","8,492.20","8,351.55","8,361.00"
"Jul 24, 2015","8,588.15","8,589.15","8,513.50","8,521.55"
"Jul 23, 2015","8,643.95","8,654.75","8,573.80","8,589.80"
"Jul 22, 2015","8,512.25","8,643.90","8,498.65","8,633.50"
"Jul 21, 2015","8,601.50","8,646.75","8,517.90","8,529.45"
"Jul 20, 2015","8,623.90","8,624.10","8,559.00","8,603.45"
"Jul 17, 2015","8,623.65","8,642.95","8,593.15","8,609.85"
"Jul 16, 2015","8,546.15","8,616.10","8,542.90","8,608.05"
"Jul 15, 2015","8,463.40","8,531.40","8,462.95","8,523.80"
"Jul 14, 2015","8,470.60","8,480.25","8,424.10","8,454.10"
"Jul 13, 2015","8,397.25","8,471.65","8,355.40","8,459.65"
"Jul 10, 2015","8,365.70","8,377.10","8,315.40","8,360.55"
"Jul 09, 2015","8,364.85","8,400.30","8,323.00","8,328.55"
"Jul 08, 2015","8,439.20","8,457.50","8,341.40","8,363.05"
"Jul 07, 2015","8,525.50","8,561.35","8,483.85","8,510.80"
"Jul 06, 2015","8,386.15","8,533.15","8,386.15","8,522.15"
"Jul 03, 2015","8,440.10","8,497.75","8,424.15","8,484.90"
"Jul 02, 2015","8,471.95","8,479.25","8,433.20","8,444.90"
"Jul 01, 2015","8,376.25","8,481.60","8,370.15","8,453.05"
"Jun 30, 2015","8,316.35","8,378.00","8,298.95","8,368.50"
"Jun 29, 2015","8,247.05","8,329.45","8,195.65","8,318.40"
"Jun 26, 2015","8,393.95","8,408.55","8,339.70","8,381.10"
"Jun 25, 2015","8,336.25","8,423.15","8,329.50","8,398.00"
"Jun 24, 2015","8,399.40","8,421.35","8,338.90","8,360.85"
"Jun 23, 2015","8,377.45","8,398.45","8,334.95","8,381.55"
"Jun 22, 2015","8,259.30","8,369.45","8,257.40","8,353.10"
"Jun 19, 2015","8,201.15","8,250.80","8,195.65","8,224.95"
"Jun 18, 2015","8,113.70","8,186.90","8,101.80","8,174.60"
"Jun 17, 2015","8,084.20","8,136.85","8,048.95","8,091.55"
"Jun 16, 2015","8,004.20","8,061.85","7,952.35","8,047.30"
"Jun 15, 2015","7,986.60","8,057.70","7,944.85","8,013.90"
"Jun 12, 2015","7,959.85","7,995.60","7,940.30","7,982.90"
"Jun 11, 2015","8,157.30","8,163.05","7,958.25","7,965.35"
"Jun 10, 2015","8,024.15","8,152.25","8,023.80","8,124.45"
"Jun 09, 2015","8,026.50","8,057.15","8,005.15","8,022.40"
"Jun 08, 2015","8,124.35","8,131.00","8,030.55","8,044.15"
"Jun 05, 2015","8,119.15","8,191.00","8,100.15","8,114.70"
"Jun 04, 2015","8,155.15","8,160.05","8,056.75","8,130.65"
"Jun 03, 2015","8,232.45","8,236.70","8,094.15","8,135.10"
"Jun 02, 2015","8,442.80","8,445.35","8,226.05","8,236.45"
"Jun 01, 2015","8,417.25","8,467.15","8,405.40","8,433.40"
"May 29, 2015","8,327.10","8,443.90","8,305.70","8,433.65"
"May 28, 2015","8,345.70","8,364.50","8,270.15","8,319.00"
"May 27, 2015","8,302.75","8,342.85","8,277.95","8,334.60"
"May 26, 2015","8,377.10","8,378.90","8,320.05","8,339.35"
"May 25, 2015","8,438.15","8,441.95","8,364.15","8,370.25"
"May 22, 2015","8,432.50","8,489.55","8,420.60","8,458.95"
"May 21, 2015","8,434.50","8,446.35","8,382.50","8,421.00"
"May 20, 2015","8,392.65","8,440.35","8,391.45","8,423.25"
"May 19, 2015","8,356.20","8,427.80","8,335.00","8,365.65"
"May 18, 2015","8,284.95","8,384.60","8,271.95","8,373.65"
"May 15, 2015","8,240.30","8,279.20","8,212.20","8,262.35"
"May 14, 2015","8,232.45","8,236.25","8,137.30","8,224.20"
"May 13, 2015","8,181.55","8,254.95","8,089.80","8,235.45"
"May 12, 2015","8,326.15","8,326.65","8,115.30","8,126.95"
"May 11, 2015","8,243.20","8,332.75","8,224.65","8,325.25"
"May 08, 2015","8,131.50","8,224.95","8,123.45","8,191.50"
"May 07, 2015","8,077.00","8,122.60","7,997.15","8,057.30"
"May 06, 2015","8,316.60","8,331.95","8,083.00","8,097.00"
"May 05, 2015","8,338.40","8,355.65","8,280.60","8,324.80"
"May 04, 2015","8,230.05","8,346.00","8,220.45","8,331.95"
"Apr 30, 2015","8,224.50","8,229.40","8,144.75","8,181.50"
"Apr 29, 2015","8,274.80","8,308.20","8,219.20","8,239.75"
"Apr 28, 2015","8,215.55","8,308.00","8,185.15","8,285.60"
"Apr 27, 2015","8,330.55","8,334.45","8,202.35","8,213.80"
"Apr 24, 2015","8,405.70","8,413.30","8,273.35","8,305.25"
"Apr 23, 2015","8,478.20","8,504.95","8,361.85","8,398.30"
"Apr 22, 2015","8,400.40","8,449.95","8,284.70","8,429.70"
"Apr 21, 2015","8,416.10","8,469.35","8,352.70","8,377.75"
"Apr 20, 2015","8,618.80","8,619.95","8,422.75","8,448.10"
"Apr 17, 2015","8,698.05","8,699.85","8,596.70","8,606.00"
"Apr 16, 2015","8,757.05","8,760.00","8,645.65","8,706.70"
"Apr 15, 2015",-,-,-,-
"Apr 13, 2015","8,801.75","8,841.65","8,762.10","8,834.00"
"Apr 10, 2015","8,774.35","8,787.40","8,733.60","8,780.35"
"Apr 09, 2015","8,756.20","8,785.50","8,682.45","8,778.30"
"Apr 08, 2015","8,698.95","8,730.50","8,679.80","8,714.40"
"Apr 07, 2015","8,684.45","8,693.60","8,586.85","8,660.30"
"Apr 06, 2015","8,615.80","8,667.55","8,573.75","8,659.90"
"Apr 01, 2015","8,483.70","8,603.40","8,464.75","8,586.25"
"Mar 31, 2015","8,527.60","8,550.45","8,454.15","8,491.00"
"Mar 30, 2015","8,390.95","8,492.30","8,380.75","8,492.30"
"Mar 27, 2015","8,396.00","8,413.20","8,269.15","8,341.40"
"Mar 26, 2015","8,474.95","8,499.45","8,325.35","8,342.15"
"Mar 25, 2015","8,568.90","8,573.75","8,516.55","8,530.80"
"Mar 24, 2015","8,537.05","8,627.75","8,535.85","8,542.95"
"Mar 23, 2015","8,591.55","8,608.35","8,540.55","8,550.90"
"Mar 20, 2015","8,627.90","8,627.90","8,553.00","8,570.90"
"Mar 19, 2015","8,749.45","8,788.20","8,614.65","8,634.65"
"Mar 18, 2015","8,742.90","8,747.25","8,664.00","8,685.90"
"Mar 17, 2015","8,689.10","8,742.55","8,630.80","8,723.30"
"Mar 16, 2015","8,656.75","8,663.55","8,612.00","8,633.15"
"Mar 13, 2015","8,844.05","8,849.75","8,631.75","8,647.75"
"Mar 12, 2015","8,740.65","8,787.20","8,732.90","8,776.00"
"Mar 11, 2015","8,728.75","8,755.60","8,682.35","8,699.95"
"Mar 10, 2015","8,769.75","8,778.00","8,677.35","8,712.05"
"Mar 09, 2015","8,891.15","8,891.30","8,740.45","8,756.75"
"Mar 05, 2015","8,929.40","8,957.55","8,849.35","8,937.75"
"Mar 04, 2015","9,109.15","9,119.20","8,893.95","8,922.65"
"Mar 03, 2015","8,962.85","9,008.40","8,925.55","8,996.25"
"Mar 02, 2015","8,953.85","8,972.35","8,885.45","8,956.75"
"Feb 28, 2015",-,-,-,-
"Feb 27, 2015","8,729.50","8,856.95","8,717.45","8,844.60"
"Feb 26, 2015","8,779.00","8,786.05","8,669.45","8,683.85"
"Feb 25, 2015","8,801.90","8,840.65","8,751.40","8,767.25"
"Feb 24, 2015","8,772.90","8,800.50","8,726.75","8,762.10"
"Feb 23, 2015","8,856.85","8,869.00","8,736.10","8,754.95"
"Feb 20, 2015","8,895.50","8,899.95","8,816.30","8,833.60"
"Feb 19, 2015","8,883.05","8,913.45","8,794.45","8,895.30"
"Feb 18, 2015","8,811.55","8,894.30","8,808.90","8,869.10"
"Feb 16, 2015","8,831.40","8,870.10","8,793.40","8,809.35"
"Feb 13, 2015","8,741.50","8,822.10","8,729.65","8,805.50"
"Feb 12, 2015","8,676.95","8,732.55","8,599.25","8,711.55"
"Feb 11, 2015","8,603.30","8,651.95","8,593.65","8,627.40"
"Feb 10, 2015","8,478.10","8,646.25","8,470.50","8,565.55"
"Feb 09, 2015","8,584.40","8,605.55","8,516.35","8,526.35"
"Feb 06, 2015","8,696.85","8,726.20","8,645.55","8,661.05"
"Feb 05, 2015","8,733.10","8,838.45","8,683.65","8,711.70"
"Feb 04, 2015","8,789.15","8,792.85","8,704.40","8,723.70"
"Feb 03, 2015","8,823.15","8,837.30","8,726.65","8,756.55"
"Feb 02, 2015","8,802.50","8,840.80","8,751.10","8,797.40"
"Jan 30, 2015","8,996.60","8,996.60","8,775.10","8,808.90"
"Jan 29, 2015","8,901.50","8,966.65","8,861.25","8,952.35"
"Jan 28, 2015","8,902.75","8,985.05","8,874.05","8,914.30"
"Jan 27, 2015","8,871.35","8,925.05","8,825.45","8,910.50"
"Jan 23, 2015","8,827.95","8,866.40","8,795.40","8,835.60"
"Jan 22, 2015","8,745.85","8,774.15","8,727.00","8,761.40"
"Jan 21, 2015","8,719.65","8,741.85","8,689.60","8,729.50"
"Jan 20, 2015","8,575.10","8,707.90","8,574.50","8,695.60"
"Jan 19, 2015","8,550.05","8,570.95","8,531.50","8,550.70"
"Jan 16, 2015","8,504.05","8,530.75","8,452.25","8,513.80"
"Jan 15, 2015","8,424.50","8,527.10","8,380.55","8,494.15"
"Jan 14, 2015","8,307.25","8,326.45","8,236.65","8,277.55"
"Jan 13, 2015","8,346.15","8,356.65","8,267.90","8,299.40"
"Jan 12, 2015","8,291.35","8,332.60","8,245.60","8,323.00"
"Jan 09, 2015","8,285.45","8,303.30","8,190.80","8,284.50"
"Jan 08, 2015","8,191.40","8,243.50","8,167.30","8,234.60"
"Jan 07, 2015","8,118.65","8,151.20","8,065.45","8,102.10"
"Jan 06, 2015","8,325.30","8,327.85","8,111.35","8,127.35"
"Jan 05, 2015","8,407.95","8,445.60","8,363.90","8,378.40"
"Jan 02, 2015","8,288.70","8,410.60","8,288.70","8,395.45"
"Jan 01, 2015",-,-,-,-
"Dec 31, 2014","8,243.90","8,291.00","8,243.75","8,282.70"
"Dec 30, 2014","8,260.30","8,268.25","8,220.55","8,248.25"
"Dec 29, 2014","8,214.70","8,279.15","8,214.70","8,246.30"
"Dec 26, 2014","8,204.80","8,234.55","8,147.95","8,200.70"
"Dec 24, 2014","8,272.05","8,286.40","8,155.25","8,174.10"
"Dec 23, 2014","8,324.60","8,364.75","8,252.85","8,267.00"
"Dec 22, 2014","8,255.00","8,330.95","8,228.20","8,324.00"
"Dec 19, 2014","8,230.45","8,263.45","8,208.60","8,225.20"
"Dec 18, 2014","8,138.90","8,174.30","8,084.90","8,159.30"
"Dec 17, 2014","8,041.20","8,082.00","7,961.35","8,029.80"
"Dec 16, 2014","8,172.60","8,189.35","8,052.60","8,067.60"
"Dec 15, 2014","8,160.75","8,242.40","8,152.50","8,219.60"
"Dec 12, 2014","8,302.00","8,321.90","8,216.30","8,224.10"
"Dec 11, 2014","8,338.85","8,348.30","8,272.40","8,292.90"
"Dec 10, 2014","8,318.05","8,376.80","8,317.00","8,355.65"
"Dec 09, 2014","8,439.30","8,444.50","8,330.50","8,340.70"
"Dec 08, 2014","8,538.65","8,546.35","8,432.25","8,438.25"
"Dec 05, 2014","8,584.25","8,588.35","8,523.90","8,538.30"
"Dec 04, 2014","8,582.40","8,626.95","8,526.40","8,564.40"
"Dec 03, 2014","8,528.70","8,546.95","8,508.35","8,537.65"
"Dec 02, 2014","8,535.45","8,560.20","8,504.65","8,524.70"
"Dec 01, 2014","8,605.10","8,623.00","8,545.15","8,555.90"
"Nov 28, 2014","8,516.80","8,617.00","8,516.25","8,588.25"
"Nov 27, 2014","8,477.80","8,506.75","8,456.35","8,494.20"
"Nov 26, 2014","8,450.30","8,500.30","8,438.65","8,475.75"
"Nov 25, 2014","8,530.80","8,535.35","8,429.45","8,463.10"
"Nov 24, 2014","8,490.95","8,534.65","8,490.80","8,530.15"
"Nov 21, 2014","8,408.20","8,489.80","8,398.60","8,477.35"
"Nov 20, 2014","8,406.50","8,410.85","8,353.15","8,401.90"
"Nov 19, 2014","8,440.65","8,455.65","8,360.50","8,382.30"
"Nov 18, 2014","8,441.25","8,454.50","8,407.25","8,425.90"
"Nov 17, 2014","8,378.40","8,438.10","8,349.10","8,430.75"
"Nov 14, 2014","8,360.70","8,400.65","8,346.80","8,389.90"
"Nov 13, 2014","8,405.25","8,408.00","8,320.35","8,357.85"
"Nov 12, 2014","8,378.90","8,415.05","8,370.50","8,383.30"
"Nov 11, 2014","8,354.10","8,378.70","8,321.85","8,362.65"
"Nov 10, 2014","8,337.80","8,383.05","8,304.45","8,344.25"
"Nov 07, 2014","8,331.85","8,360.35","8,290.25","8,337.00"
"Nov 05, 2014","8,351.25","8,365.55","8,323.50","8,338.30"
"Nov 03, 2014","8,348.15","8,350.60","8,297.65","8,324.15"
"Oct 31, 2014","8,200.80","8,330.75","8,198.05","8,322.20"
"Oct 30, 2014","8,085.20","8,181.55","8,085.20","8,169.20"
"Oct 29, 2014","8,077.05","8,097.95","8,052.25","8,090.45"
"Oct 28, 2014","8,002.40","8,037.80","7,995.05","8,027.60"
"Oct 27, 2014","8,064.35","8,064.40","7,985.65","7,991.70"
"Oct 22, 2014","7,997.80","8,005.00","7,974.55","7,995.90"
"Oct 21, 2014","7,906.15","7,936.60","7,874.35","7,927.75"
"Oct 20, 2014","7,896.95","7,905.95","7,856.95","7,879.40"
"Oct 17, 2014","7,733.75","7,819.20","7,723.85","7,779.70"
"Oct 16, 2014","7,837.30","7,893.90","7,729.65","7,748.20"
"Oct 15, 2014",-,-,-,-
"Oct 14, 2014","7,923.25","7,928.00","7,825.45","7,864.00"
"Oct 13, 2014","7,831.00","7,901.15","7,796.00","7,884.25"
"Oct 10, 2014","7,911.00","7,924.05","7,848.45","7,859.95"
"Oct 09, 2014","7,886.50","7,972.35","7,886.50","7,960.55"
"Oct 08, 2014","7,828.75","7,869.90","7,815.75","7,842.70"
"Oct 07, 2014","7,897.40","7,943.05","7,842.70","7,852.40"
"Oct 01, 2014","7,960.50","7,977.50","7,936.70","7,945.55"
"Sep 30, 2014","7,948.80","8,030.90","7,923.85","7,964.80"
"Sep 29, 2014","7,978.45","7,991.75","7,934.70","7,958.90"
"Sep 26, 2014","7,885.85","7,993.30","7,841.80","7,968.85"
"Sep 25, 2014","8,003.30","8,019.30","7,877.35","7,911.85"
"Sep 24, 2014","8,015.55","8,042.05","7,950.05","8,002.40"
"Sep 23, 2014","8,144.40","8,159.75","8,008.10","8,017.55"
"Sep 22, 2014","8,084.45","8,159.90","8,064.80","8,146.30"
"Sep 19, 2014","8,129.40","8,160.90","8,105.35","8,121.45"
"Sep 18, 2014","7,950.65","8,120.85","7,939.70","8,114.75"
"Sep 17, 2014","7,971.50","7,990.65","7,936.95","7,975.50"
"Sep 16, 2014","8,036.60","8,044.90","7,925.15","7,932.90"
"Sep 15, 2014","8,070.35","8,077.30","8,030.00","8,042.00"
"Sep 12, 2014","8,087.05","8,114.30","8,071.60","8,105.50"
"Sep 11, 2014","8,115.15","8,127.95","8,057.30","8,085.70"
"Sep 10, 2014","8,135.55","8,135.75","8,082.10","8,094.10"
"Sep 09, 2014","8,161.90","8,174.55","8,126.50","8,152.95"
"Sep 08, 2014","8,132.95","8,180.20","8,126.15","8,173.90"
"Sep 05, 2014","8,099.90","8,122.70","8,049.85","8,086.85"
"Sep 04, 2014","8,114.20","8,114.80","8,060.90","8,095.95"
"Sep 03, 2014","8,110.85","8,141.90","8,092.25","8,114.60"
"Sep 02, 2014","8,038.60","8,101.95","8,036.55","8,083.05"
"Sep 01, 2014","7,990.35","8,035.00","7,984.00","8,027.70"
"Aug 28, 2014","7,942.25","7,967.80","7,939.20","7,954.35"
"Aug 27, 2014","7,933.90","7,946.85","7,916.55","7,936.05"
"Aug 26, 2014","7,874.50","7,915.45","7,862.45","7,904.75"
"Aug 25, 2014","7,931.75","7,968.25","7,897.95","7,906.30"
"Aug 22, 2014","7,904.55","7,929.05","7,900.05","7,913.20"
"Aug 21, 2014","7,875.35","7,919.65","7,855.95","7,891.10"
"Aug 20, 2014","7,915.80","7,922.70","7,864.05","7,875.30"
"Aug 19, 2014","7,901.00","7,918.55","7,881.15","7,897.50"
"Aug 18, 2014","7,785.25","7,880.50","7,779.20","7,874.25"
"Aug 14, 2014","7,756.15","7,796.70","7,739.10","7,791.70"
"Aug 13, 2014","7,717.30","7,757.10","7,695.70","7,739.55"
"Aug 12, 2014","7,688.80","7,735.75","7,654.80","7,727.05"
"Aug 11, 2014","7,619.85","7,635.55","7,598.60","7,625.95"
"Aug 08, 2014","7,588.70","7,592.45","7,540.10","7,568.55"
"Aug 07, 2014","7,651.15","7,708.95","7,630.40","7,649.25"
"Aug 06, 2014","7,726.15","7,740.95","7,658.95","7,672.05"
"Aug 05, 2014","7,706.65","7,752.45","7,638.05","7,746.55"
"Aug 04, 2014","7,639.55","7,694.80","7,622.05","7,683.65"
"Aug 01, 2014","7,662.50","7,716.70","7,593.90","7,602.60"
"Jul 31, 2014","7,784.65","7,791.85","7,711.15","7,721.30"
"Jul 30, 2014","7,746.20","7,798.70","7,707.60","7,791.40"
"Jul 28, 2014","7,792.90","7,799.90","7,722.65","7,748.70"
"Jul 25, 2014","7,828.20","7,840.95","7,748.60","7,790.45"
"Jul 24, 2014","7,796.25","7,835.65","7,771.65","7,830.60"
"Jul 23, 2014","7,794.90","7,809.20","7,752.90","7,795.75"
"Jul 22, 2014","7,708.20","7,773.85","7,704.80","7,767.85"
"Jul 21, 2014","7,701.65","7,722.10","7,674.00","7,684.20"
"Jul 18, 2014","7,630.25","7,685.00","7,595.50","7,663.90"
"Jul 17, 2014","7,612.70","7,655.65","7,612.70","7,640.45"
"Jul 16, 2014","7,564.15","7,640.10","7,532.45","7,624.40"
"Jul 15, 2014","7,491.30","7,534.90","7,459.15","7,526.65"
"Jul 14, 2014","7,469.00","7,478.45","7,422.15","7,454.15"
"Jul 11, 2014","7,584.10","7,625.85","7,447.20","7,459.60"
"Jul 10, 2014","7,589.50","7,731.05","7,479.05","7,567.75"
"Jul 09, 2014","7,637.95","7,650.10","7,551.65","7,585.00"
"Jul 08, 2014","7,804.05","7,808.85","7,595.90","7,623.20"
"Jul 07, 2014","7,780.40","7,792.00","7,755.10","7,787.15"
"Jul 04, 2014","7,718.10","7,758.00","7,661.30","7,751.60"
"Jul 03, 2014","7,734.35","7,754.65","7,706.80","7,714.80"
"Jul 02, 2014","7,683.05","7,732.40","7,677.30","7,725.15"
"Jul 01, 2014","7,629.00","7,649.50","7,618.15","7,634.70"
"Jun 30, 2014","7,534.05","7,623.65","7,531.60","7,611.35"
"Jun 27, 2014","7,514.20","7,538.75","7,482.30","7,508.80"
"Jun 26, 2014","7,554.10","7,570.20","7,481.30","7,493.20"
"Jun 25, 2014","7,588.55","7,589.25","7,557.05","7,569.25"
"Jun 24, 2014","7,515.20","7,593.35","7,515.20","7,580.20"
"Jun 23, 2014","7,514.00","7,534.80","7,441.60","7,493.35"
"Jun 20, 2014","7,543.30","7,560.55","7,497.30","7,511.45"
"Jun 19, 2014","7,580.05","7,606.45","7,502.55","7,540.70"
"Jun 18, 2014","7,636.05","7,663.00","7,515.50","7,558.20"
"Jun 17, 2014","7,525.05","7,637.60","7,509.25","7,631.70"
"Jun 16, 2014","7,534.80","7,548.60","7,487.55","7,533.55"
"Jun 13, 2014","7,668.20","7,678.50","7,525.35","7,542.10"
"Jun 12, 2014","7,641.30","7,658.00","7,593.80","7,649.90"
"Jun 11, 2014","7,672.40","7,700.05","7,589.05","7,626.85"
"Jun 10, 2014","7,679.05","7,683.20","7,579.30","7,656.40"
"Jun 09, 2014","7,621.65","7,673.70","7,580.25","7,654.60"
"Jun 06, 2014","7,521.50","7,592.70","7,497.65","7,583.40"
"Jun 05, 2014","7,399.75","7,484.70","7,360.50","7,474.10"
"Jun 04, 2014","7,417.55","7,433.30","7,391.35","7,402.25"
"Jun 03, 2014","7,375.35","7,424.95","7,342.15","7,415.85"
"Jun 02, 2014","7,264.05","7,368.60","7,239.50","7,362.50"
"May 30, 2014","7,254.85","7,272.50","7,118.45","7,229.95"
"May 29, 2014","7,316.60","7,325.40","7,224.40","7,235.65"
"May 28, 2014","7,324.95","7,344.75","7,302.60","7,329.65"
"May 27, 2014","7,363.10","7,372.95","7,274.75","7,318.00"
"May 26, 2014","7,428.75","7,504.00","7,269.05","7,359.05"
"May 23, 2014","7,306.50","7,381.00","7,293.90","7,367.10"
"May 22, 2014","7,289.95","7,319.55","7,258.15","7,276.40"
"May 21, 2014","7,274.85","7,287.15","7,206.70","7,252.90"
"May 20, 2014","7,309.95","7,353.65","7,247.70","7,275.50"
"May 19, 2014","7,276.85","7,291.10","7,193.55","7,263.55"
"May 16, 2014","7,270.20","7,563.50","7,130.65","7,203.00"
"May 15, 2014","7,111.30","7,152.55","7,082.55","7,123.15"
"May 14, 2014","7,112.00","7,142.25","7,080.90","7,108.75"
"May 13, 2014","7,080.00","7,172.35","7,067.15","7,108.75"
"May 12, 2014","6,863.40","7,020.05","6,862.90","7,014.25"
"May 09, 2014","6,654.15","6,871.35","6,652.15","6,858.80"
"May 08, 2014","6,669.90","6,688.40","6,638.55","6,659.85"
"May 07, 2014","6,708.60","6,718.75","6,642.90","6,652.55"
"May 06, 2014","6,719.25","6,743.45","6,701.90","6,715.30"
"May 05, 2014","6,681.65","6,741.05","6,680.45","6,699.35"
"May 02, 2014","6,709.95","6,737.65","6,689.50","6,694.80"
"Apr 30, 2014","6,724.95","6,780.15","6,656.80","6,696.40"
"Apr 29, 2014","6,769.00","6,779.70","6,708.65","6,715.25"
"Apr 28, 2014","6,778.55","6,786.25","6,750.30","6,761.25"
"Apr 25, 2014","6,855.80","6,869.85","6,772.85","6,782.75"
"Apr 24, 2014",-,-,-,-
"Apr 23, 2014","6,823.25","6,861.60","6,820.75","6,840.80"
"Apr 22, 2014","6,822.90","6,838.00","6,806.25","6,815.35"
"Apr 21, 2014","6,789.25","6,825.45","6,786.90","6,817.65"
"Apr 17, 2014","6,695.45","6,783.05","6,684.40","6,779.40"
"Apr 16, 2014","6,727.25","6,748.65","6,665.15","6,675.30"
"Apr 15, 2014","6,792.70","6,813.40","6,711.75","6,733.10"
"Apr 11, 2014","6,758.35","6,789.35","6,743.15","6,776.30"
"Apr 10, 2014","6,803.05","6,819.05","6,777.30","6,796.40"
"Apr 09, 2014","6,722.00","6,808.70","6,705.10","6,796.20"
"Apr 07, 2014","6,694.25","6,725.15","6,650.40","6,695.05"
"Apr 04, 2014","6,741.85","6,741.85","6,685.15","6,694.35"
"Apr 03, 2014","6,772.05","6,776.75","6,696.90","6,736.10"
"Apr 02, 2014","6,757.60","6,763.50","6,723.60","6,752.55"
"Apr 01, 2014","6,729.50","6,732.25","6,675.45","6,721.05"
"Mar 31, 2014","6,723.15","6,730.05","6,662.40","6,704.20"
"Mar 28, 2014","6,673.05","6,702.60","6,643.80","6,695.90"
"Mar 27, 2014","6,613.10","6,673.95","6,599.50","6,641.75"
"Mar 26, 2014","6,615.65","6,627.45","6,580.60","6,601.40"
"Mar 25, 2014","6,550.10","6,595.55","6,544.85","6,589.75"
"Mar 24, 2014","6,510.50","6,591.50","6,510.50","6,583.50"
"Mar 22, 2014",-,-,-,-
"Mar 21, 2014","6,515.20","6,522.90","6,485.70","6,493.20"
"Mar 20, 2014","6,508.35","6,523.65","6,473.25","6,483.10"
"Mar 19, 2014","6,530.00","6,541.20","6,506.00","6,524.05"
"Mar 18, 2014","6,532.45","6,574.95","6,497.65","6,516.65"
"Mar 14, 2014","6,447.25","6,518.45","6,432.70","6,504.20"
"Mar 13, 2014","6,491.75","6,561.45","6,476.65","6,493.10"
"Mar 12, 2014","6,497.50","6,546.15","6,487.30","6,516.90"
"Mar 11, 2014","6,537.35","6,562.85","6,494.25","6,511.90"
"Mar 10, 2014","6,491.70","6,562.20","6,487.35","6,537.25"
"Mar 07, 2014","6,413.95","6,537.80","6,413.55","6,526.65"
"Mar 06, 2014","6,344.75","6,406.60","6,339.70","6,401.15"
"Mar 05, 2014","6,328.45","6,336.25","6,287.80","6,328.65"
"Mar 04, 2014","6,216.75","6,302.15","6,215.70","6,297.95"
"Mar 03, 2014","6,264.35","6,277.75","6,212.25","6,221.45"
"Feb 28, 2014","6,228.45","6,282.70","6,228.10","6,276.95"
"Feb 26, 2014","6,202.45","6,245.95","6,202.10","6,238.80"
"Feb 25, 2014","6,205.70","6,216.85","6,176.60","6,200.05"
"Feb 24, 2014","6,140.95","6,191.85","6,130.80","6,186.10"
"Feb 21, 2014","6,108.30","6,159.65","6,108.00","6,155.45"
"Feb 20, 2014","6,127.15","6,129.10","6,086.45","6,091.45"
"Feb 19, 2014","6,132.05","6,160.35","6,125.75","6,152.75"
"Feb 18, 2014","6,071.30","6,141.70","6,066.80","6,127.10"
"Feb 17, 2014",-,-,-,-
"Feb 14, 2014","6,023.75","6,056.40","5,984.60","6,048.35"
"Feb 13, 2014","6,087.55","6,094.40","5,991.10","6,001.10"
"Feb 12, 2014","6,085.35","6,106.60","6,077.40","6,084.00"
"Feb 11, 2014","6,072.45","6,081.85","6,053.25","6,062.70"
"Feb 10, 2014","6,072.80","6,083.05","6,046.40","6,053.45"
"Feb 07, 2014","6,077.65","6,079.95","6,030.90","6,063.20"
"Feb 06, 2014","6,028.35","6,048.35","5,965.40","6,036.30"
"Feb 05, 2014","6,004.25","6,028.05","5,962.05","6,022.40"
"Feb 04, 2014","5,947.60","6,017.80","5,933.30","6,000.90"
"Feb 03, 2014","6,058.80","6,074.85","5,994.45","6,001.80"
"Jan 31, 2014","6,082.75","6,097.85","6,067.35","6,089.50"
